text,label
cultured pasteurized light cream nonfat milk and enzymes,haram
cultured milk water cream whey sodium citrate milk protein concentrate modified food starch whey protein concentrate calcium phosphate salt sorbic acid preservative sodium phosphate citric acid apo carotenal and beta carotene color lactic acid enzymes vitamin d,haram
cultured grade a non fat milk water modified food starch blueberries fructose contains less than of sugar gelatin natural and artificial flavors fruit and vegetable juice for color sucralose acesulfame potassium sodium citrate malic acid vitamin a palmitate vitamin d contains active yogurt cultures including l acidophilus,haram
cultured grade a non fat milk strawberries water modified food starch fructose contains less than of sugar banana puree gelatin vegetable juice and beta carotene for color natural and artificial flavors sucralose sodium citrate acesulfame potassium malic acid vitamin a palmitate vitamin d,haram
pasteurized milk vinegar slat enzymes,haram
cultured pasteurized skim milk whey protein concentrate whey cream salt modified food starch potassium hydroxide potassium sorbate preservative carbon dioxide preservative guar gum carrageenan locust bean gum phosphoric acid vitamin a palmitate enzymes,haram
high fructose corn syrup corn syrup water sugar cocoa contains or less of potassium sorbate a preservative salt monoand diglycerides polysorbate an emulsifier xanthan gum and vanillin an artificial flavor,haram
apples peanuts corn syrup sugar sweet and condensed milk skim milk sugar evaporated milk milk dipotassium phosphate carrageenan vitamin d hydrogenated soybean oil soy flour mono and diglycerides artificial flavors soybean oil soy lecithin citric acid,haram
chicken chicken water flavoring chicken base chicken meat in natural chicken juices salt sugar corn syrup solids chicken fat flavoring autolyzed yeast extract turmeric chicken fat spices sodium phosphate tortilla corn water lime soybean oil modified food starch,haram
enriched flour wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid butter cream milk brown sugar pumpkin puree palm shortening glaze icing powdered sugar water sugar invert sugar glycerine molasses cinnamon nutmeg salt clove baking powder,haram
enriched bleached wheat flour wheat flour niacin iron thiamin mononitrate riboflavin folic acid semisweet chocolate chips sugar chocolate liquor cocoa butter dextrose soy lecithin emulsifier vanillin an artificial flavor sugar canola andor soybean andor palm oil high fructose corn syrup corn syrup contains of less of sorbitan monostearate polysorbate mono and diglycerides molasses wheat starch eggs salt whey baking soda baking powder sodium acid pyrophosphate baking soda corn starch calcium phosphate natural and artificial flavors caramel color sorbitol soy lecithin,haram
sugar whole eggs rapeseed oil wheat flour cocoa powder water stabilizers glycerol and xanthan gum corn starch emulsifiers mono and diglycerides of fatty acids salt preservative potasiumsorbate raising agents disodium diphosphate sodium carbonate wheat starch vanilla aroma,haram
sugar canola oil whole eggs chocolate powder sugar cocoa mass wheat flour water glycerol and xanthan gum stabilizers cocoa powder diphosphates and sodium carbonate leaving agents wheat starch sorbate potassium preservative salt,haram
sugar enriched wheat flour bleached flour niacin iron thiamine mononitrate riboflavin folic acid high fructose corn syrup cocoa processed with alkali dry egg whites water nonfat dry milk food starchmodified leavening baking soda sodium acid pyrophosphate sodium aluminum phosphate monocalcium phosphate propylene glycol mono diesters of fatty acids mono diglycerides dextrose salt chocolate liquor soybean oil sorbitan monostearate soy lecithin polysorbate cellulose gum xanthan gum natural and artificial flavor potassium sorbate as preservative citric acid,haram
sugar palm oil sunflower oil water cocoa processed with alkali hydrogenated cottonseed oil invert sugar soybean oil corn starch caramel color mono diglycerides propylene glycol salt soy lecithin natural and artificial flavor potassium sorbate and sorbic acid as preservatives methylcellulose gum polysorbate polyglycerol esters of fatty acids sorbitol chocolate liquor datem citric acid dextrose,haram
sugar palm oil sunflower oil water hydrogenated cottonseed oil corn starch food starchmodified mono diglycerides salt dextrose methylcellulose gum potassium sorbate and sorbic acid as preservatives polysorbate natural and artificial flavors milk corn syrup citric acid natural mixed tocopherols,haram
sugar cream cheese pasteurized milk and cream cheese culture salt carob bean gum palm oil sunflower oil invert sugar corn starch hydrogenated cottonseed oil dextrose food starchmodified salt mono diglycerides water polysorbate potassium sorbate as preservatives citric acid arabic gum propylene glycol alginate xanthan gum natural and artificial flavors soybean oil natural mixed tocopherols corn oil alpha tocopherols as preservative beta carotene as color,haram
water pineapple maltitol carrageenan natural and artificial flavors locust bean gum cochineal extract color fumaric acid maltodextrin sodium citrate potassium citrate ascorbic acid vitamin c to promote color retention sucralose and malic acid,haram
water wild berries strawberries red raspberries blackberries high fructose corn syrup unbleached wheat flour vegetable shortening palm oil soybean oil hydrogenated soybean oil sugar apples food starch modified tapioca starchmodified eggs contains less than of each of the following ascorbic acid citric acid dextrose salt potassium sorbate preservative tapioca dextrin,haram
enriched flour wheat flour niacin reduced iron thiamin mononitrate riboflavin folic acid shortening palm oil with citric acid preservative sugar sugar topping sugar confectioners glaze yellow carnauba wax egg contains or less of salt natural and artificial flavor with bht preservative soy lecithin emulsifier baking soda leavening sodium acid pyrophosphate sodium bicarbonate corn starch,haram
ground red jalapeno peppers white vinegar powder potato maltodextrin white distilled vinegar modified food starch sugar salt dehydrated garlic corn starch dextrose spice yeast extract citric acid and less than silicone dioxide anticaking agent,haram
pasteurized goat milk peppadew sweet piquante peppers water sugar vinegar ascorbic acid salt calcium chloride salt cheese culture enzymes natamycin natural mold inhibitor,haram
bellavitano cheese pasteurized milk cheese cultures salt enzymes seasoning blend spices including ginger dehydrated onion and garlic sugar orange peel sea salt red bell pepper citric acid orange oil spice extractive oleoresin paprika,haram
pasteurized milk cheese cultures natural and artificial flavors salt enzymes,haram
pasteurized cultured milk and cream salt chives horseradish oil enzymes annatto color,haram
cultured pasteurized milk salt habanero peppers enzymes,haram
parmesan cheese pasteurized milk cheese cultures salt enzymes potato starch andor corn starch to prevent caking,haram
pasteurized milk cheese culture salt dehydrated garlic dill calcium chloride dehydrated chives enzymes,haram
pasteurized cultured milk pickled flavoring mix chipotle habanero and jalapeno peppers water vinegar salt calcium salt enzymes dried flavoring mix chipotle habanero and bell peppers salt annatto color,haram
aged cheddar cheese milk cultures salt enzymes minced roasted garlic chive seasoning dehydrated onion salt sugar refined soybean oil dehydrated chive dehydrated parsley spice dextrose spice extractives trisodium citrate,haram
whole wheat flour enriched malted wheat flour flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid water yeast salt sugar calcium propionate and potassium sorbate to preserve freshness,haram
blue cheese pasteurized milk cheese culture salt enzymes cellulose powder to prevent caking maltodextrin salt natural butter flavor tabasco powder aged red pepper vinegar salt dehydrated garlic spices less than of dehydrated roasted garlic vinegar powder maltodextrin modified food starch vinegar solids paprika oleoresin beet powder color citric acid natamycin to protect flavor silicon dioxide to prevent caking,haram
asiago medium aged pasteurized partskim milk cheese cultures salt enzymes powdered cellulose to prevent caking natamycin to protect flavor,haram
blue cheese pasteurized milk cheese cultures salt enzymes powdered cellulose to prevent caking natural smoke flavor natamycin to protect flavor,haram
gorgonzola cheese cultured milk salt enzymes penicillium roqueforti,haram
cucumber fructose vinegar salt mint green food coloring red bell peppers mustard seed sweet flavors celery seed alum gum less than of sodium benzoate and potassium sorbate,haram
sugar cocoa processed with alkali nonfat dry milk coconut oil corn syrup solids sweet whey marshmallows sugar corn syrup modified corn starch gelatin artificial flavor calcium carbonate contains less than of modified whey salt sodium caseinate dipotassium phosphate mono and diglycerides cellulose gum natural and artificial flavors,haram
guava juice sweeteners corn syrup fructose sugar pectin citric acid preservative potassium sorbate,haram
enriched macaroni product wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid cheddar cheese sauce whey granular and cheddar cheese milk cheese culture salt enzymes whey protein concentrate salt contains or less of each of the following modified corn starch sodium phosphate sodium tripolyphosphate citric acid cream buttermilk disodium phosphate lactic acid beta carotene color xanthan gum enzymes soy lecithin tocopherols preservative ascorbyl palmitate preservative,haram
enriched macaroni product wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid cheddar cheese sauce whey dairy product solids salt cheddar cheese milk cheese culture salt enzymes modified corn starch contains or less of each of the following with beet juice annatto extract beta carotene and turmeric oleoresin added for color citric acid disodium phosphate lactic acid,haram
enriched flour wheat flour niacin reduced iron thiamin mononitrate riboflavin folic acid high oleic canola andor soybean oil with tbhq and citric acid for freshness salt contains or less of baking soda yeast malted barley flour enzymes,haram
pasteurized milk diced red green jalapeno peppers natural cultures vegetablesourced enzymes salt,haram
enriched flour wheat flour niacin reduced iron thiamin mononitrate riboflavin folic acid whole wheat flour soybean oil with tbhq and citric acid for freshness contains or less of each of the following salt sugar leavening baking soda yeast caramel color malted barley flour sodium sulfite enzymes,haram
neufchatel cream cheese pasteurized cultured milk cream salt stabilizers xanthan carob bean andor guar gums spinach greek yogurt pasteurized milk cream pectin active cultures onions monterey jack cheese pasteurized milk cheese cultures salt enzymes parmesan cheese pasteurized milk cheese cultures salt enzymes less than of garlic corn starch citric acid sea salt cultured sugar spices,haram
cooked chickpeas chickpeas water canola oil tahini ground sesame dried garlic sea salt garlic powder citric acid spices dried red bell peppers potassium sorbate added to maintain freshness,haram
enriched flour wheat flour niacin reduced iron thiamin mononitrate riboflavin folic acid soybean oil with tbhq and citric acid for freshness contains or less of salt leavening baking soda yeast malted barley flour sodium sulfite enzymes,haram
chickpeas water chickpeas sesame tahini canola oil sea salt garlic citric acid potassium sorbate and sodium benzoate added to preserve freshness paprika parsley sesame seeds,haram
chickpeas water chickpeas sesame tahini canola oil onion garlic sea salt roasted garlic powder citric acid potassium sorbate and sodium benzoate added to preserve freshness salt tomato powder parsley paprika,haram
cream cheese pasteurized milk and cream cheese culture salt stabilizers carob beef andor xanthan andor guar gums kale shredded parmesan cheese pasteurized partskim milk cheese cultures salt enzymes salt enzymes powdered cellulose to prevent caking water lemon juice filtered water water juice concentrate sodium bisulfite preservative sodium benzoate preservative lemon oil canolaolive oil blend chopped garlic water garlic phosphoric acid preservative soybean oil xanthan gum salt xanthan gum potassium sorbate preservative,haram
cultured pasteurized organic milk salt enzymes,haram
organic blue cheese cultured pasteurized organic milk salt enzymes penicillium roqueforti,haram
cultured pasteurized skim milk salt enzymes nonfat dry milk water sodium citrate natural sharp cheddar flavor xanthan gum locust bean gum guar gum color paprika and turmeric extract,haram
wheat flour glucose syrup sugar butter palm oil honey treacle syrup soy flour canola oil salt emulsifier soy lecithin leavening baking soda spice cinnamon vanilla pods egg acidity regulator citric acid,haram
sugar high fructose corn syrup chocolate liquor cocoa butter banana puree sorbitol may have laxative effect gelatin citric acid acidfier agaragar stabilizer vanillin banana flavor soy lecithin turmeric color wheat starch,haram
water green chiles green tomatoes vinegar modified food starch salt soybean oil garlic sugar spices dry onion monosodium glutamate onion powder hydrolyzed soy protein corn starch textured soy protein soy flour hydrogenated soy protein salt natural and artificial flavors natural and artificial flavors colors annatto yellow yeast extract calcium silicate anticaking agent garlic powder disodium inosinate and guanylate and citric acid,haram
sugar cocoa processed with alkali nonfat dry milk coconut oil corn syrup solids sweet whey calcium carbonate contains less than of modified whey salt sodium caseinate dipotassium phosphate mono and diglycerides cellulose gum natural and artificial flavors,haram
milk chocolate sugar cocoa butter whole milk powder cocoa mass emulsifier soy lecithin dark chocolate cocoa mass sugar cocoa butter anhydrous milkfat emulsifier soy lecithin wheat flour brown sugar white chocolate sugar cocoa butter whole milk powder emulsifier soy lecithin butter milk sea salt raising agent sodiumbicarbonate,haram
italian plum tomatoes from italys san marzano region extra virgin olive oil cream fresh onions imported parmigiano reggiano cheese partskimmed milk salt rennet parmesan cheese partskimmed milk cheese cultures salt enzymes sea salt fresh garlic spices fresh basil black pepper xanthan gum citric acid,haram
corn syrup solids vegetable oil hydrogenated coconut andor palm kernel less than of sodium caseinate a milk derivative dipotassium phosphate mono and diglycerides silicon dioxide sodium tripolyphosphate natural and artificial flavors artificial colors datem,haram
corn syrup solids vegetable oil contains one or more of the following palm palm kernel coconut soybean contains less than of sugar sodium caseinate a milk derivative dipotassium phosphate mono and diglycerides artificial colors silicon dioxide natural and artificial flavors,haram
greek yogurt cultured milk cream modified corn starch pectin locust bean gum carrageenan live active cultures sugar water canola oil distilled vinegar egg yolk natural and artificial flavor modified corn starch menhaden fish oil vanilla extract salt lactic acid potassium sorbate and sodium benzoate added as preservatives xanthan gum cinnamon,haram
apples calcium ascorbate calcium ascorbic vitamin c added to maintain color caramel dip high fructose corn syrup corn syrup water skim milk powder modified corn starch natural artificial flavors disodium phosphate salt acacia gum potassium sorbate preservative polysorbate carrageenan gum maltodextrin calcium disodium edta,haram
enriched flour wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid water sugar butter pasteurized cream salt nonfat milk contains less than of each of the following potato flour eggs yeast datem salt whey wheat gluten degerminated yellow corn flour sodium stearoyl lactylate sorbic acid preservative monocalcium phosphate wheat flour calcium sulfate ascorbic acid added as a dough conditioner wheat starch sodium silicoaluminate ammonium sulfate enzymes sorbitan monostearate mono diglycerides calcium silicate microcrystalline cellulose,haram
enriched flour wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid water sugar liquid sugar sugar water butter pasteurized cream salt eggs contains less than of each of the following potato flour yeast whey nonfat milk soy flour salt degerminated yellow corn flour datem wheat gluten sodium stearoyl lactylate monocalcium phosphate wheat flour calcium sulfate ammonium sulfate ascorbic acid added as a dough conditioner sodium silicoaluminate sorbitan monostearate wheat starch enzymes monoand diglycerides microcrystalline cellulose calcium silicate,haram
enriched flour wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid water sugar whole wheat flour liquid sugar sugar water grain blend whole wheat flour whole yellow corn flour organic oat flour whole barley flour whole triticale flour whole rye flour salt butter pasteurized cream salt yeast honey invert syrup contains less than of the following eggs wheat gluten wheat starch potato flour soy flour whey nonfat milk datem sodium stearoyl lactylate salt degerminated yellow corn flour sorbic acid perservative calcium stearate monocalcium phosphate wheat flour calcium sulfate ascorbic acid added as a dough conditioner sodium silicoaluminate enzymes ammonium sulfate calcium silicate sorbitan monostearate mono diglycerides microcrystalline cellulose,haram
enriched flour wheat flour malted barley flour niacin reduced iron thiamine mononitrate riboflavin folic acid water sugar liquid sugar sugar water butter pasteurized cream salt eggs contains less than of each of the following potato flour yeast whey nonfat milk soy flour salt degerminated yellow corn flour wheat gluten sodium stearoyl lactylate datem monocalcium phosphate wheat flour calcium sulfate sodium silicoaluminate ascorbic acid added as a dough conditioner ammonium sulfate wheat starch sorbitan monostearate enzymes microcrystalline cellulose calcium silicate,haram
wheat flour milled wheat malted barley flour sugar semisweet chocolate sugar chocolate liquor cocoa butter soy lecithin an emulsifier vanilla cocoa processed with alkali buttermilk powder cultured buttermilk baking powder sodium acid pyrophosphate sodium bicarbonate corn starch monocalcium phosphate baking soda spice cinnamon salt,haram
enriched beached flour wheat flour niacin ferrous sulfate thiamin mononitrate riboflavin folic acid sugar soybean oil water eggs diced apples apples water salt ascorbic acid modified corn starch contains or less of each other following partially hydrogenated vegetable shortening soybean andor cottonseed andor canola oil brown sugar maltodextrin vegetable shortening soybean oil glyceryllacto esters of fatty acids monoand diglycerides tbhq added to protect flavor emulsifier propylene glycol ester of fatty acids monodiglycerides and sodium stearoyl lactylate salt spice nonfat milk sodium bicarbonate acidic sodium aluminium phosphate artificial flavor sodium casenate spice guar gum xanthan gum soy flour,haram
chicken broth contains flavor white chicken white chicken meat water modified food starch salt sodium phosphate dumplings enriched wheat flour wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid water shortening partially hydrogenated soybean andor cottonseed oil salt chicken fat modified cornstarch potato starch salt hydrolyzed corn protein flavoring chicken flavoring autolyzed yeast extract chicken flavors salt chicken fat autolyzed yeast chicken type flavor autolyzed yeast extract flavors salt chicken fat spice paprika turmeric,haram
citric acid maltodextrin aspartame contains less than of potassium citrate acesulfame potassium magnesium oxide natural artificial flavors calcium silicate artificial color red fructose red lake blue,haram
citric acid maltodextrin aspartame sodium citrate calcium phosphate red contains less than of acesulfame potassium potassium citrate natural artificial flavors corn syrup solids calcium silicate magnesium oxide artificial color sugar blue,haram
cultured nonfat milk nonfat milk milk contains less than of salt tapioca starch artificial color guar gum mono and diglycerides locust bean gum carrageenan polysorbate natural and artificial flavors potassium sorbate preservative vitamin a palmitate enzymes,haram
cultured nonfat milk milk cream contains or less of whey maltodextrin guar gum citric acid carrageenan mono and diglycerides locust bean gum salt natural and artificial flavors potassium sorbate preservative enzymes,haram
cultured nonfat milk milk cream nonfat milk contains less than of the following salt potassium sorbate preservative lactic acid citric acid acetic acid natural and artificial flavor and microbial enzymes,haram
water gelatin hydrogenated palm kernel oil sorbitol erythritol citric acid natural artificial flavors potassium sorbate preservative salt modified cellulose aspartame polysorbate polyglycerol esters of fatty acids glycerollacto esters of fatty acids sodium citrate acesulfame potassium xanthan gum sodium stearoyl lactylate sodium alginate sunflower lecithin disodium phosphate strawberry red orange yellow red lime yellow blue,haram
bleached enriched wheat flour niacin iron thiamine mononitrate riboflavin and folic acid barley malt water salt yeast whole wheat flour soy lecithin ascorbic acid enzymes,haram
polydextrose chocolate liquor erythritol soluble corn fiber cocoa butter inulin palm kernel oil nonfat milk palm oil soy lecithin salt stevia extract natural artificial flavors and colors potassium sorbate to project flavor citric acid sucralose,haram
ice cream cream skim milk whey powder sucrose corn syrup stabilizer emulsifier mono diglycerides guar gum locust bean gum calcium sulfate polysorbate carrageenan chocolate crunch bleached wheat flour sugar caramel color palm oil or less cocoa baking soda salt soy lecithin chocolate filling high fructose corn syrup corn syrup water cocoa processed with alkali sugar modified corn starch salt mono diglycerides natural artificial flavor potassium sorbate as preservative soy coconut oils coffee powder,haram
milk chocolate sugar cocoa butter chocolate nonfat milk butteroil lactose soy lecithin emulsifier vanillin salt corn syrup sugar hazel nuts peanuts palm oil nonfat milk and less than of butteroil hydrogenated palm kernel oil soy lecithin salt sodium caseinate peanut flour whey peanut butter peanuts hydrogenated rapeseed and cottonseed oil dextrose natural and artificial flavors caramel color,haram
chocolate candy maltitol cocoa butter chocolate sodium caseinate milk milk fat soy lecithin emulsifier vanilla salt rebiana stevia extract maltitol syrup pecans polydextrose palm kernel oil maltitol sodium caseinate milk natural and artificial flavors soy lecithin emulsifier fdc colors yellow red blue sodium benzoate preservative and citric acid,haram
ginger water salt acetic acid citric acid aspartame contains phenylalanine potassium sorbate,haram
cured with water salt natural maple flavor sugar maple syrup maltodextrin natural and artificial flavors dextrose yeast extract sunflower oil propylene glycol polysorbate sodium phosphates maple sugar sodium erythorbate sodium nitritie,haram
turkey water corn syrup solids contains or less of salt oat fiber modified food starch mustard yeast extract potassium chloride dextrose sodium nitrite rosemary extract smoked sugar extractive of capsicum and celery juice extract made with beef collagen casing gluten free,haram
apple juice from concentrate corn syrup sugar modified food starch corn gelatin lactic acid citric acid ascorbic acid vitamin c sodium lactate fruit and vegetable juices added for color black carrot purple carrot blackcurrant blueberry coconut oil natural and artificial flavors sodium citrate turmeric color betacarotene color carnauba wax,haram
potatoes vegetable oils canola sunflower andor safflower rice flour salt black and white pepper yeast extract citric acid garlic powder jalapeno powder onion powder spice extract,haram
water corn starch sour dough water rice flour buckwheat flour rice flour psyllium seed husks vegetable fiber rice starch caramelized cane syrup sunflower oil soy protein sugar modified cellulose yeast apple juice concentrate salt tartaric acid citric acid,haram
corn starch potato starch white rice flour canola oilseasoning whey sugar maltodextrin salt hot sauce red peppers vinegar salt garlic vinegar garlic powder citric acid acetic acid soluble corn fiber palm oil sugar cellulose gum soy lecithin baking soda yeast extract sodium acid pyrophosphate sea salt citric acid,haram
sugar hydrogenated coconut oil glucose syrup nonfat dry milk instant coffee salt modified food starch tapioca less than of sodium caseinate a milk derivative caramel color natural and artificial flavor sodium polyphosphate dipotassium phosphate sodium stearoyllactylate sucralose,haram
sugar hydrogenated coconut oil glucose syrup nonfat dry milk instant tea salt modified food starch natural and artificial flavor less than of sodium caseinate a milk derivative sodium polyphosphate dipotassium phosphate sodium stearoyllactylate sucralose,haram
sun dried tomatoes olive oil salt glucose ascorbic acid citric acid sulphur dioxide as a preservative to retain color potassium sorbate,haram
yeast extract salt carrot and onion extracts spice extracts enriched with nicotinamide niacin thiamin hydrochloride riboflavin and cyanocobalamin vitamin b,haram
parboiled long grain rice wild rice whey from milk hydrolyzed soy protein salt vegetables onion spinach garlic celery tomato carrot parsley yeast extract potassium chloride lactic acid citric acid spice,haram
sugar corn syrup enriched bleached flour wheat flour barley malt niacin reduced iron thiamin mononitrate vitamin b riboflavin vitamin b folic acid crisp rice rice flour sugar whey salt barley malt wheat flour dextrose palm and palm kernel oil whole grain oats palm and soybean oils with tbhq and citric acid to protect flavor water dextrose contains or less of each of the following soy flour whey cocoa processed with alkali raisins molasses salt leavening baking soda sodium aluminum phosphate sodium acid pyrophosphate colors caramel color red titanium dioxide annatto extract beta carotene yellow turmeric blue yellow lake blue lake soy lecithin mono and diglycerides natural and artificial flavors eggs high fructose corn syrup corn starch sorbic acid and potassium sorbate and calcium propionate to preserve freshness citric acid pectin egg whites sodium citrate polysorbate sorbitan monostearate propylene glycol monostearate sodium stearoyl lactylate polysorbate nonfat dry milk modified corn starch datem modified tapioca starch malic acid carrageenan spices modified wheat starch egg yolks corn syrup solids cellulose and guar and karaya gums dextrin maltodextrin wheat germ calcium carbonate agar glycerin chocolate cocoa butter,haram
onion salt flavor enhancer monosodium glutamate disodium guanylate disodium inosinate carrot leek maltodextrin vegetable bouillon flavor savoy cabbage celeriac garlic caster sugar ginger vegetable fat yeast extract vegetable oil potato starch soy sauce soy bean salt wheat pineapple powder coriander cumin sugar leekextract,haram
vegetables onion paprika carrot leek green beans salt artificial flavor contains wheat barley coriander palm fat garlic sugar potato starch curry spices contains mustard seed sunflower oil hydrolyzed vegetable protein cumin maltodextrin white pepper cayenne pepper sesame oil ginger soy sauce soybean wheat prawn powder beetroot extract lemon juice powder,haram
dextrose corn starch dextrin sugar magnesium stearate gum arabic confectioners glaze artificial flavor carnauba wax gelatin fdc red fdc blue fdc yellow,haram
sugar modified potato starch gelatine glazing agent stearic acid natural mint flavor anticaking agent magnesium stearate,haram
sugar wheat flour soya beans vegetable oil and fat modified potato starch dextrose almond thickening agents guar gum pectin stabilizer sorbitol apricot kernels inverted sugar glucose syrup salt emulsifier soya lecithin raising agents diphosphates and sodium carbonates milk protein lactose flavour wheat starch acidity regulator citric acid,haram
wheat flour sugar vegetable oil and fat soya beans modified potato starch dextrose egg almond glucose syrup stabilizer sorbitol thickening agent guar gum pectin salt apricot kernels inverted sugar modified corn starch raising agent diphosphates sodium carbonates ammonium carbonates whey powder emulsifier calcium stearoyl milk protein flavour wheat starch acidity regulator citric acid,haram
wheat flour sugar glucosefructose syrup apple vegetable oil and fat emulsifier soya lecithin mono and diglycerides calcium stearoyl raising agents diphosphates and sodium carbonates thickening agent pectin salt salt acidity regulator citric acid modified corn starch inverted sugar dextrose whey powder milk protein flavor lactose wheat starch,haram
wheat flour vanilla cream sugar vegetable oil and fat palm coconut canola palm kernel whey powder dextrose emulsifier canola lecithin artificial vanillin flavouring natural vanilla flavouring acidulant citric acid sugar vegetable oil and fat palm coconut canola palm kernel glucose syrup salt raising agents ammonium bicarbonate sodium bicarbonate whey powder skimmed milk powder acidulant citric acid artificial anillin flavoring egg herbal extract rosemary color and egg,haram
corn starch potato starch rice flour soluble corn fiber palm oil salt cellulose gum sugar cellulose powder soy lecithin yeast extract sodium bicarbonate citric acid sodium acid pyrophosphate onion powder garlic powder,haram
enriched unbleached flour wheat flour malted barley flour niacin iron thiamine mononitrate riboflavin folic acid water margarine soybean and hydrogenated soybean oils water salt mono diglycerides soy lecithin sodium benzoate preservative natural and artificial flavor betacarotene color and vitamin a palmitate cane sugar corn syrup shortening interesterified soybean with distilled monoglycerides added eggs milk powder nonfat dry milk dried whey soy flour calcium sulfate yeast cinnamon salt diacetyl tartaric acid esters of monodiglycerides dextrose lecithin ascorbic acid vitamin c vanilla sodium stearoyl lactylate calcium propionate preservative,haram
bun enriched bleached wheat flour wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid enzymes water sugar soybean oil contains or less of yeast yeast sorbitan monostearate ascorbic acid salt calcium propionate preservative monoglycerides with ascorbic acid and citric acid antioxidants calcium sulfate enzymes wheat starch ascorbic acid fully cooked flamebroiled beef steak beef salt sodium phosphates spice pasteurized process american cheese cheddar cheese pasteurized milk cheese culture salt enzymes milkfat water sodium citrate salt sodium phosphate sorbic acid a preservative paprika annatto color soy lecithin nonsticking agent,haram
sugar enriched flour bleached wheat flour malted barley flour niacin ferrous sulfate or reduced iron thiamine mononitrate riboflavin folic acid water soybean oil brown sugar corn syrup butter contains or less egg modified food starch glycerin cinnamon palm oil tallow salt defatted soy flour sodium acid pyrophosphate egg white baking soda cornstarch whey natural and artificial flavor preservative sorbic acid potassium sorbate hydrogenated tallow mono and diglycerides polysorbate enzymes monocalcium phosphate cotton seed oil soy lecithin calcium carbonate sodium stearoyl lactylate fumaric acid calcium caseinate sodium caseinate soy protein isolate vitamin a palmitate beta carotene color,haram
sugar enriched bleached flour wheat flour niacin reduced iron thiamin mononitrate vitamin b riboflavin vitamin b folic acid soybean oil water eggs blueberries bleached wheat flour contains or less of each of the following modified corn starch invert sugar glycerin leavening baking soda sodium aluminum phosphate monocalcium phosphate mono and diglycerides sodium stearoyl lactylate polysorbate whey non fat dry milk wheat gluten salt natural and artificial flavors potassium sorbate and sorbic acid preservatives xanthan and guar gums,haram
colby cheese cultured pasteurized milk salt enzymes color added monterey jack cheese cultured pasteurized milk salt enzymes,haram
water whole grain brown rice flour corn starch tapioca starch eggs raisins cane sugar corn dextrin non gmo canola oil cinnamon potato flour honey baking powder xanthan gum yeast salt rice bran vinegar enzymes calcium sulfate and enzymes,haram
organic quinoa organic dehydrated onion organic herbs organic parmesan cheese powder pasteurized organic milk salt cheese culture enzymes sodium phosphates organic sweet whey powder organic dehydrated garlic sea salt,haram
filling organic tomatoes in juice organic tomatoes organic tomato juice citric acid calcium chloride cooked seasoned diced chicken breast meat with rib meat chicken breast meat with rib meat water potato starch sea salt cooked organic brown rice organic cooked black beans cheddar cheese milk salt cheese cultures enzymes onions bell peppers lime juice from concentrate water lime juice concentrate lime oil cilantro garlic corn jalapeno peppers corn starch paprika spices garlic powder salt dehydrated onion tortilla organic wheat flour water organic soybean oil organic sugar cultured wheat flour organic guar gum white vinegar sea salt organic yeast wheat flour ascorbic acid corn protein enzyme,haram
dark chocolate coating unsweetened chocolate evaporated cane juice cocoa butter soy lecithin an emulsifier natural vanilla dry roasted almonds pure food glaze,haram
coconut squares coconut brown rice syrup dark chocolate coating unsweetened chocolate evaporated cane sugar cocoa butter soy lecithin an emulsifier natural vanilla,haram
dough flour wheat flour malted barley flour niacin iron thiamin mononitrate riboflavin folic acid water dough conditioner sugar cream of tartar beta carotene extra virgin olive oil yeast vegetable oil soy bean oil corn oil sauce vine ripened fresh peeled ground tomatoes light tomato puree salt calcium chloride tomato puree vine ripened tomato puree water modified food starch sugar salt oregano black pepper cheese low moisture mozzarella cheese pasteurized part skim milk cheese cultures salt enzymes may contain vinegar spice topping romano cheese pasteurized milk cheese cultures salt enzymes and powdered cellulose anticaking agent oregano,haram
cream nonfat milk sugar chocolate chips sugar chocolate liquor chocolate liquor processed with alkali milkfat cocoa butter soy lecithin emulsifier corn syrup whey stabilizeremulsifier blend cellulose gum mono and diglycerides guar gum carrageenan polysorbate natural and artificial flavor annatto color,haram
ice cream milkfat and nonfat milk high fructose corn syrup corn syrup sugar buttermilk whey contains or less of propylene glycol monoesters mono and diglycerides guar gum cellulose gum carrageenan polysorbate artificial flavor annatto color caramel color vitamin a palmitate wafer bleached wheat flour sugar caramel color dextrose palm oil corn flour contains or less of cocoa high fructose corn syrup baking soda modified corn starch salt mono and diglycerides soy lecithin,haram
milkfat and nonfat milk fudge sauce corn syrup water cocoa sugar cocoa processed with alkali modified corn starch citric acid salt potassium sorbate xanthan gum vanillin high fructose corn syrup corn syrup buttermilk sugar whey mono and glycerides guar gum xanthan gum polysorbate artificial flavors locust bean gum carrageenan,haram
